,loan_status,loan_amnt,grade,home_ownership,annual_inc,age,emp_cat,ir_cat
10752,0,14000,A,MORTGAGE,85634,30,0-15,0-8
6103,0,3625,A,RENT,20000,33,0-15,0-8
3319,0,4000,B,MORTGAGE,60000,25,0-15,11-13.5
18141,0,8900,C,MORTGAGE,85200,29,0-15,Missing
14292,0,3500,C,MORTGAGE,176600,31,0-15,Missing
835,0,4000,A,RENT,70000,21,0-15,0-8
12595,0,12000,B,MORTGAGE,145000,23,0-15,11-Aug
4608,0,12000,A,MORTGAGE,76000,24,15-30,0-8
3097,0,21000,B,MORTGAGE,125000,32,0-15,11-13.5
17349,0,12500,C,RENT,40500,31,0-15,13.5+
294,0,7000,B,RENT,90000,35,0-15,11-13.5
261,0,22000,C,MORTGAGE,73000,22,0-15,13.5+
24189,0,3350,A,MORTGAGE,60000,23,0-15,Missing
25022,0,5000,A,OWN,15000,37,0-15,0-8
10857,0,16000,E,RENT,1.00E+05,26,0-15,13.5+
5610,0,20000,B,RENT,65004,26,0-15,11-13.5
10419,0,6500,A,RENT,42000,22,0-15,0-8
18813,0,4000,C,MORTGAGE,40000,29,0-15,13.5+
5289,0,15000,C,RENT,125000,23,0-15,11-13.5
481,0,9000,A,MORTGAGE,50000,28,0-15,Missing
6688,0,21000,C,MORTGAGE,120000,25,15-30,11-13.5
9810,0,15000,C,MORTGAGE,93000,32,0-15,11-13.5
23957,0,2800,D,RENT,56000,22,0-15,13.5+
22782,0,11200,C,RENT,48000,28,0-15,13.5+
14400,0,3000,D,RENT,30000,23,0-15,13.5+
10087,0,7500,C,RENT,46000,27,0-15,11-13.5
19035,0,15000,A,MORTGAGE,78000,36,0-15,0-8
24323,0,4750,C,MORTGAGE,25000,23,0-15,13.5+
20253,0,9000,A,RENT,60000,22,0-15,0-8
27587,0,10000,D,RENT,60000,22,0-15,11-13.5
14162,0,2000,A,MORTGAGE,21600,23,0-15,0-8
27671,0,12000,C,MORTGAGE,90000,24,0-15,Missing
8037,0,4000,A,MORTGAGE,69000,33,0-15,0-8
6512,0,8000,A,MORTGAGE,22000,24,0-15,0-8
19539,0,11200,C,RENT,50000,24,0-15,13.5+
23432,0,20000,B,MORTGAGE,65000,23,0-15,11-13.5
11072,0,15000,D,MORTGAGE,70000,27,Missing,13.5+
11942,0,4500,A,MORTGAGE,48000,43,0-15,0-8
17160,0,4000,D,RENT,30000,22,0-15,13.5+
4093,0,4500,A,MORTGAGE,70000,31,0-15,0-8
15586,0,15000,A,RENT,122000,36,0-15,Missing
13665,0,22650,A,RENT,69600,34,0-15,Missing
7572,0,2400,B,RENT,39000,30,0-15,11-Aug
9029,0,4000,B,RENT,58000,27,0-15,11-Aug
6165,0,10000,A,RENT,38000,25,0-15,0-8
16750,0,20000,B,RENT,110000,24,0-15,11-Aug
3598,0,7000,B,RENT,65000,28,0-15,11-13.5
17642,0,2000,C,RENT,42000,41,0-15,11-13.5
16663,0,1500,A,MORTGAGE,24000,28,0-15,0-8
10592,0,13000,A,MORTGAGE,180000,33,15-30,0-8
21407,0,11200,A,MORTGAGE,62000,23,0-15,0-8
11901,0,12000,A,MORTGAGE,143375,26,0-15,0-8
3510,0,4000,B,MORTGAGE,43500,28,15-30,11-13.5
10005,0,3000,A,RENT,78000,22,0-15,0-8
26625,0,12800,D,RENT,90600,24,0-15,13.5+
1060,0,9600,A,RENT,42000,28,0-15,0-8
7003,0,1200,C,RENT,8088,21,Missing,13.5+
20942,0,6000,C,OWN,50000,22,0-15,13.5+
22622,0,5000,A,RENT,52728,24,0-15,0-8
12318,0,1800,C,RENT,23766,31,0-15,11-13.5
24471,0,13950,B,MORTGAGE,70092,24,0-15,11-13.5
16021,0,5000,A,OWN,50000,30,0-15,0-8
14449,0,10000,A,RENT,98004,27,0-15,0-8
26593,0,16800,A,RENT,78000,34,0-15,0-8
12183,0,5600,A,RENT,25000,21,0-15,0-8
21171,0,9000,B,RENT,61041,23,15-30,11-13.5
3279,0,5000,A,MORTGAGE,34348.8,23,0-15,0-8
14458,0,5000,C,RENT,45000,31,0-15,11-13.5
17233,0,5000,D,MORTGAGE,55000,23,0-15,13.5+
3958,0,21000,B,MORTGAGE,158000,30,0-15,11-13.5
17597,0,10000,B,RENT,35364,21,0-15,Missing
17090,0,7000,C,MORTGAGE,160000,30,0-15,13.5+
26114,0,6000,A,MORTGAGE,75000,25,0-15,11-Aug
22127,0,10000,A,MORTGAGE,41600,24,0-15,11-Aug
4610,0,20000,A,MORTGAGE,90000,24,0-15,0-8
27167,0,1600,C,MORTGAGE,55000,24,0-15,13.5+
5098,0,6000,A,RENT,80000,31,0-15,0-8
27637,0,5500,C,RENT,22000,23,0-15,11-13.5
8194,0,10400,D,MORTGAGE,112500,27,0-15,13.5+
10815,0,8000,B,MORTGAGE,55000,29,0-15,11-Aug
17255,0,12000,D,MORTGAGE,60000,30,0-15,13.5+
18416,0,3000,A,MORTGAGE,56000,23,0-15,0-8
28342,0,20000,D,MORTGAGE,66000,33,0-15,11-13.5
14214,0,5000,B,MORTGAGE,45000,27,0-15,11-Aug
7336,0,4000,A,MORTGAGE,80208,25,0-15,0-8
26940,0,14000,D,MORTGAGE,125000,25,0-15,13.5+
27151,0,7000,A,MORTGAGE,93240,22,15-30,11-Aug
13354,0,22000,F,RENT,72000,22,0-15,Missing
18602,0,6000,B,RENT,36628.8,22,0-15,11-13.5
7550,0,23750,B,MORTGAGE,80000,27,0-15,11-Aug
2615,0,8000,B,MORTGAGE,210000,25,0-15,11-Aug
9223,0,4000,A,MORTGAGE,63000,27,15-30,0-8
19876,0,15000,C,RENT,28896,28,0-15,11-13.5
26548,0,7000,A,RENT,105000,34,0-15,11-Aug
28455,0,6625,D,RENT,28000,26,0-15,11-13.5
10673,0,6000,A,MORTGAGE,99400,29,0-15,0-8
18283,0,7500,A,MORTGAGE,40800,26,0-15,0-8
13703,0,24000,A,MORTGAGE,115000,27,0-15,Missing
16303,0,9000,D,RENT,70000,29,0-15,Missing
21526,0,1500,A,MORTGAGE,77000,30,0-15,0-8
14685,0,20000,A,MORTGAGE,81500,22,15-30,0-8
13868,0,1500,C,RENT,14400,34,0-15,11-13.5
25873,0,3200,A,RENT,18240,31,0-15,11-Aug
19058,0,15000,B,OWN,48000,26,0-15,11-13.5
3393,0,7000,A,RENT,36000,23,0-15,0-8
28247,0,12000,B,RENT,45900,26,0-15,11-Aug
28598,0,7000,B,MORTGAGE,88000,31,0-15,11-Aug
6196,0,7500,A,MORTGAGE,45600,27,0-15,0-8
2935,0,4000,B,RENT,23400,25,0-15,11-13.5
13705,0,1800,C,RENT,45000,25,0-15,11-13.5
1875,0,12000,C,RENT,112000,26,0-15,11-13.5
16789,0,1000,C,RENT,75000,23,0-15,11-13.5
8537,0,30000,B,MORTGAGE,106921,23,0-15,11-Aug
27357,0,12000,B,RENT,74706.84,23,0-15,11-13.5
9996,0,3000,A,RENT,16800,35,0-15,0-8
16256,0,16000,A,OWN,60000,25,0-15,0-8
17001,0,6000,B,MORTGAGE,41000,22,0-15,11-13.5
26377,0,12000,D,RENT,56100,25,0-15,13.5+
5215,0,6000,A,RENT,47000,31,0-15,0-8
14246,0,7750,A,MORTGAGE,55000,23,0-15,0-8
6406,0,8000,D,MORTGAGE,45000,22,0-15,13.5+
12263,0,8500,B,MORTGAGE,52000,25,0-15,11-Aug
28945,0,3000,A,MORTGAGE,93000,23,0-15,0-8
27115,0,6000,D,RENT,32001,22,0-15,Missing
13753,0,12000,C,OWN,65000,32,0-15,11-13.5
10247,0,7350,A,RENT,44995,28,0-15,0-8
14111,0,5000,A,MORTGAGE,36000,27,0-15,Missing
20719,0,3000,B,RENT,108000,33,0-15,11-13.5
18692,0,8000,B,RENT,62000,36,0-15,11-13.5
17411,0,9000,A,RENT,47000,25,0-15,0-8
28241,0,16000,C,RENT,112500,24,0-15,11-13.5
7685,0,6500,B,MORTGAGE,55605,24,0-15,11-Aug
8955,0,4800,C,RENT,105000,24,0-15,Missing
3990,0,14825,A,MORTGAGE,86625,27,0-15,Missing
4399,0,7425,A,MORTGAGE,65000,23,0-15,0-8
12087,0,8800,B,MORTGAGE,250000,23,15-30,11-Aug
12062,0,5000,A,MORTGAGE,85000,28,0-15,0-8
27756,0,5150,C,MORTGAGE,105000,33,0-15,11-13.5
11276,0,8000,B,RENT,40000,21,0-15,11-Aug
426,0,10000,A,RENT,66000,27,0-15,0-8
16707,0,4000,E,MORTGAGE,140004,24,0-15,13.5+
14832,0,3000,A,RENT,65000,26,0-15,0-8
12579,0,35000,C,MORTGAGE,144000,30,0-15,11-13.5
8741,0,18000,B,MORTGAGE,90722,28,0-15,11-Aug
20739,0,7750,A,MORTGAGE,78000,22,0-15,0-8
25024,0,7000,A,RENT,52000,24,0-15,0-8
929,0,10000,A,RENT,48000,21,0-15,0-8
9723,0,15000,B,MORTGAGE,1.00E+05,31,0-15,11-Aug
14061,0,13000,B,MORTGAGE,120000,25,0-15,11-Aug
13912,0,25000,D,RENT,80000,35,15-30,13.5+
25632,0,12000,B,MORTGAGE,45000,26,0-15,Missing
12448,0,4500,A,RENT,32000,24,Missing,0-8
1664,0,6000,B,RENT,54516,23,Missing,11-Aug
25557,0,19400,B,MORTGAGE,105996,29,0-15,Missing
14478,0,1500,C,RENT,18000,21,0-15,11-13.5
21688,0,4000,C,MORTGAGE,40000,22,0-15,11-13.5
15225,0,3000,C,RENT,25716.72,30,0-15,13.5+
28576,0,7600,D,RENT,76554,24,0-15,11-13.5
389,0,15000,B,RENT,60000,22,0-15,11-13.5
5716,0,5000,A,MORTGAGE,165000,23,0-15,0-8
25201,0,8000,B,RENT,40000,31,0-15,11-13.5
9588,0,11525,B,RENT,78262.34,27,0-15,Missing
16840,0,6000,C,MORTGAGE,52800,22,0-15,13.5+
18436,0,10000,A,MORTGAGE,32004,22,0-15,0-8
16503,0,5000,C,RENT,75000,50,0-15,11-13.5
7189,0,11000,F,MORTGAGE,63000,25,0-15,Missing
24411,0,15000,B,MORTGAGE,75000,30,0-15,11-13.5
6875,0,24000,B,MORTGAGE,95000,26,0-15,11-Aug
12111,0,4100,A,MORTGAGE,147000,26,0-15,0-8
27339,0,1250,B,MORTGAGE,130000,24,0-15,11-Aug
5378,0,10000,A,MORTGAGE,144000,23,15-30,0-8
13538,0,5550,B,OWN,14400,35,0-15,11-Aug
26345,0,10000,C,RENT,48000,23,0-15,11-13.5
286,0,14000,B,RENT,52000,39,0-15,11-13.5
27960,0,7500,A,OWN,30004,22,15-30,Missing
3429,0,7200,C,RENT,64000,23,0-15,13.5+
10605,0,3000,C,RENT,55000,22,0-15,11-13.5
13383,0,14500,A,OWN,44000,24,0-15,0-8
22313,0,5000,B,RENT,14573,29,0-15,11-13.5
8758,0,12000,A,RENT,57000,30,15-30,0-8
9648,0,5000,B,MORTGAGE,99000,26,15-30,11-13.5
15545,0,18000,E,MORTGAGE,145000,65,0-15,Missing
18500,0,16750,A,MORTGAGE,38400,30,15-30,0-8
23296,0,4650,C,OWN,28672.8,32,0-15,11-13.5
13560,0,14550,A,MORTGAGE,106500,35,0-15,Missing
23685,0,2500,C,RENT,42000,22,0-15,13.5+
6157,0,12000,B,RENT,50000,23,0-15,11-Aug
12720,0,3000,B,RENT,77200,23,0-15,11-Aug
11852,0,13000,B,RENT,62496,28,0-15,11-Aug
20662,0,10000,D,RENT,45000,28,0-15,13.5+
15059,0,10000,A,RENT,75000,26,0-15,0-8
1877,0,4000,B,RENT,48000,22,0-15,11-Aug
23829,0,19750,B,RENT,30000,23,0-15,11-13.5
11452,0,5000,B,MORTGAGE,53004,26,0-15,11-Aug
19755,0,5000,D,RENT,32496,32,0-15,Missing
19523,0,15000,D,RENT,36000,23,0-15,13.5+
15139,0,25000,C,RENT,50004,22,0-15,11-13.5
531,0,12000,A,RENT,26000,24,0-15,0-8
19835,0,7000,C,RENT,36120,26,0-15,13.5+
26659,0,8000,C,MORTGAGE,60000,25,0-15,Missing
22535,0,13750,E,RENT,80000,31,0-15,13.5+
21765,0,23800,B,MORTGAGE,110000,33,0-15,11-Aug
17983,0,4000,B,RENT,15708,22,Missing,11-13.5
26599,0,5000,C,RENT,142000,27,0-15,11-13.5
6631,0,6500,D,RENT,42000,23,0-15,13.5+
2612,0,18400,A,RENT,120000,23,0-15,11-Aug
10851,0,4800,A,OWN,36000,30,0-15,Missing
5307,0,35000,B,MORTGAGE,130000,25,15-30,Missing
17970,0,7200,C,RENT,50000,36,0-15,13.5+
12196,0,8500,A,RENT,60000,51,0-15,0-8
2786,0,6500,B,MORTGAGE,56650,22,0-15,11-Aug
2435,0,22000,B,RENT,84000,23,0-15,11-13.5
18402,0,25000,B,MORTGAGE,138000,34,0-15,11-13.5
5050,0,4000,C,OWN,38000,32,0-15,13.5+
24537,0,5000,A,OWN,41000,21,0-15,0-8
18651,0,8000,C,MORTGAGE,54996,23,30-45,13.5+
17036,0,6000,A,MORTGAGE,49000,23,0-15,0-8
22227,0,14400,C,MORTGAGE,75000,29,0-15,13.5+
688,0,15000,C,MORTGAGE,35000,24,0-15,13.5+
25505,0,12250,D,MORTGAGE,89000,31,0-15,13.5+
27739,0,25000,E,RENT,160000,23,0-15,13.5+
610,0,7200,A,RENT,38000,23,0-15,0-8
12313,0,4600,B,MORTGAGE,90000,39,0-15,11-13.5
14578,0,25000,D,RENT,47000,24,0-15,Missing
17059,0,17500,E,MORTGAGE,92300,27,0-15,13.5+
15252,0,12000,C,MORTGAGE,40500,28,0-15,11-13.5
3803,0,17600,A,MORTGAGE,87048,40,0-15,0-8
10170,0,10400,B,RENT,90000,43,0-15,11-13.5
2184,0,24000,A,RENT,95000,25,0-15,11-Aug
18719,0,18000,A,RENT,82500,48,0-15,0-8
14588,0,25000,D,MORTGAGE,58800,21,0-15,13.5+
23199,0,6000,C,RENT,40000,22,0-15,11-13.5
8479,0,28000,A,MORTGAGE,130000,32,0-15,11-Aug
28524,0,14275,B,RENT,135000,26,15-30,11-Aug
22912,0,24000,D,RENT,73000,39,0-15,13.5+
5939,0,10000,A,MORTGAGE,45000,28,0-15,0-8
2224,0,7200,A,RENT,80000,23,0-15,11-Aug
367,0,7200,A,MORTGAGE,47000,41,15-30,0-8
8561,0,17475,B,RENT,45000,27,0-15,11-13.5
4609,0,14000,B,RENT,56000,27,0-15,11-Aug
12383,0,12000,A,MORTGAGE,1.00E+05,25,0-15,0-8
20946,0,5000,D,OWN,23400,35,0-15,13.5+
18990,0,4000,A,MORTGAGE,72000,34,0-15,0-8
19574,0,5000,D,RENT,27600,38,0-15,13.5+
19047,0,5000,B,OWN,24000,23,Missing,11-Aug
364,0,8000,B,RENT,85000,28,0-15,11-13.5
25881,0,20000,E,RENT,117000,28,0-15,Missing
7092,0,16800,E,MORTGAGE,60000,41,0-15,13.5+
26034,0,7000,A,MORTGAGE,103089,29,0-15,Missing
11647,0,12000,A,MORTGAGE,54000,32,0-15,0-8
22805,0,11200,D,MORTGAGE,43008,21,0-15,13.5+
5102,0,3000,A,MORTGAGE,57000,27,0-15,0-8
27746,0,7500,C,RENT,62000,27,0-15,11-13.5
695,0,15000,B,RENT,75000,24,0-15,11-13.5
10820,0,4800,B,MORTGAGE,23000,22,0-15,11-Aug
28968,0,4800,C,RENT,25000,31,0-15,11-13.5
916,0,3500,A,OWN,39600,21,0-15,0-8
28305,0,16000,C,OWN,80000,28,0-15,11-13.5
23376,0,10000,A,MORTGAGE,44500,28,0-15,11-Aug
3303,0,15025,A,MORTGAGE,49200,30,0-15,0-8
2559,0,2300,B,RENT,62400,25,0-15,11-13.5
25809,0,2500,B,RENT,115000,32,0-15,11-13.5
5047,0,12000,A,OWN,90000,21,0-15,0-8
19392,0,1000,A,RENT,43000,23,0-15,0-8
17310,0,21000,C,MORTGAGE,75000,30,0-15,13.5+
9194,0,33000,B,MORTGAGE,70000,27,0-15,Missing
21572,0,1200,B,OWN,26000,30,0-15,11-Aug
7931,0,6000,A,MORTGAGE,77000,36,0-15,0-8
16018,0,1925,A,MORTGAGE,52800,26,0-15,0-8
26211,0,8000,A,RENT,51000,28,0-15,11-Aug
16185,0,2500,C,RENT,21600,35,0-15,13.5+
26572,0,6000,A,RENT,23198,25,0-15,0-8
21256,0,7000,A,MORTGAGE,60000,22,15-30,0-8
5663,0,8000,A,MORTGAGE,60000,42,0-15,0-8
12573,0,10000,A,RENT,80000,31,0-15,0-8
8862,0,3200,A,RENT,55000,26,0-15,11-Aug
14918,0,9000,B,RENT,85000,27,0-15,11-Aug
14222,0,8400,A,RENT,73500,22,0-15,0-8
10472,0,12000,D,OWN,36000,24,0-15,Missing
14716,0,3000,B,RENT,97000,39,0-15,11-Aug
17099,0,9500,A,OWN,34800,27,0-15,0-8
5484,0,2500,D,MORTGAGE,70000,21,Missing,13.5+
15802,0,4800,B,MORTGAGE,60000,28,0-15,Missing
363,0,15000,D,MORTGAGE,66000,24,15-30,13.5+
9841,0,6000,A,OWN,37404,27,Missing,0-8
28573,0,10000,A,MORTGAGE,25000,24,0-15,0-8
17157,0,12500,C,RENT,150000,28,0-15,13.5+
8689,0,4000,C,RENT,86095,27,0-15,13.5+
28350,0,15000,A,OWN,50000,22,0-15,11-Aug
3267,0,9000,D,RENT,75000,27,0-15,13.5+
18776,0,1300,C,RENT,45000,24,0-15,13.5+
13164,0,10000,A,MORTGAGE,137004,22,0-15,0-8
8319,0,1750,A,MORTGAGE,87000,22,0-15,0-8
12774,0,4000,B,RENT,14400,23,0-15,11-Aug
25727,0,6000,B,MORTGAGE,90000,23,0-15,11-13.5
10146,0,5175,B,MORTGAGE,90000,26,15-30,11-13.5
25090,0,10000,A,RENT,60350,46,0-15,11-Aug
14714,0,9400,A,RENT,31200,27,0-15,0-8
16480,0,2800,D,RENT,13000,23,0-15,13.5+
17722,0,6000,C,OWN,21996,23,0-15,11-13.5
7548,0,15000,D,OWN,64000,22,0-15,13.5+
12761,0,6000,C,RENT,85000,27,15-30,11-13.5
16288,0,5000,B,MORTGAGE,72000,23,0-15,11-13.5
13983,0,4975,A,RENT,95000,22,0-15,0-8
12771,0,2200,C,MORTGAGE,85000,26,15-30,11-13.5
4210,0,12000,A,MORTGAGE,1.00E+05,27,0-15,Missing
23521,0,8000,A,MORTGAGE,114400,30,15-30,11-Aug
14746,0,6000,A,MORTGAGE,62500,24,0-15,0-8
21794,0,12000,D,RENT,53000,26,0-15,13.5+
839,0,4000,A,MORTGAGE,50000,34,0-15,11-Aug
12440,0,12000,A,MORTGAGE,61000,22,0-15,0-8
28982,0,1200,B,OWN,32000,22,0-15,11-Aug
22537,0,1000,A,MORTGAGE,107000,25,0-15,0-8
238,0,4000,A,RENT,55000,45,0-15,0-8
4935,0,35000,D,MORTGAGE,116000,25,0-15,13.5+
28204,0,5000,B,RENT,27000,22,0-15,11-Aug
28317,0,16000,D,RENT,40000,22,0-15,11-13.5
25602,0,3600,A,MORTGAGE,46325,24,0-15,0-8
19308,0,4000,B,OWN,21600,27,0-15,11-Aug
19828,0,12000,C,RENT,33504,23,0-15,11-13.5
1268,0,4800,B,MORTGAGE,108000,25,15-30,11-13.5
10709,0,25000,B,RENT,78504,23,15-30,11-Aug
16313,0,1800,A,RENT,35000,24,0-15,0-8
12995,0,8050,B,RENT,48000,22,0-15,11-Aug
23093,0,8400,C,MORTGAGE,127000,28,0-15,11-13.5
18332,0,20000,B,MORTGAGE,102000,23,0-15,Missing
24236,0,12000,D,RENT,38004,25,0-15,13.5+
7599,0,12600,B,RENT,30000,22,0-15,11-13.5
4009,0,11500,A,OWN,60000,23,15-30,Missing
4337,0,20000,A,RENT,66000,32,0-15,11-Aug
21130,0,12000,D,RENT,50000,23,0-15,Missing
26177,0,7750,A,MORTGAGE,81000,29,0-15,11-Aug
14169,0,5575,A,MORTGAGE,97781,23,0-15,0-8
1851,0,14000,B,MORTGAGE,72000,25,0-15,11-13.5
23721,0,2500,B,RENT,17352,25,0-15,11-13.5
10799,0,7200,B,RENT,54996,24,0-15,Missing
28401,0,12000,B,MORTGAGE,130000,35,0-15,11-Aug
14000,0,7800,A,RENT,75000,73,0-15,Missing
15400,0,13000,D,RENT,28800,26,0-15,13.5+
3141,0,8450,B,RENT,21040.2,22,Missing,11-13.5
21766,0,24000,G,RENT,120000,26,0-15,13.5+
166,0,12000,B,MORTGAGE,105000,25,0-15,Missing
19240,0,4000,D,RENT,20000,28,0-15,13.5+
636,0,22750,A,OWN,65000,42,0-15,11-Aug
4266,0,2400,D,RENT,24000,21,0-15,13.5+
15910,0,12000,A,MORTGAGE,120000,39,0-15,0-8
13288,0,12000,A,MORTGAGE,140004,34,0-15,Missing
4386,0,5500,A,RENT,60000,30,0-15,0-8
5827,0,8000,A,RENT,20400,32,0-15,11-Aug
5512,0,1325,C,RENT,51500,25,0-15,13.5+
24326,0,24250,C,MORTGAGE,210000,30,0-15,11-13.5
15510,0,25000,D,OWN,2.00E+05,36,0-15,13.5+
18829,0,13000,A,MORTGAGE,140000,33,0-15,0-8
21129,0,7000,A,MORTGAGE,45691.7,22,0-15,0-8
11335,0,4300,B,RENT,30000,24,0-15,11-Aug
5083,0,7400,B,MORTGAGE,80000,27,0-15,11-13.5
17243,0,15000,B,RENT,84000,28,0-15,11-13.5
10384,0,3600,A,RENT,30000,24,0-15,11-Aug
23938,0,10000,B,RENT,75000,26,0-15,11-13.5
26306,0,4500,D,RENT,12000,29,0-15,13.5+
20617,0,2100,C,MORTGAGE,24000,26,0-15,11-13.5
1168,0,24000,A,RENT,62004,26,0-15,0-8
13365,0,8750,C,RENT,59000,31,0-15,11-13.5
15436,0,10000,C,MORTGAGE,38004,26,0-15,11-13.5
25211,0,7000,B,MORTGAGE,59147,27,0-15,11-13.5
21199,0,7775,D,MORTGAGE,148000,29,0-15,13.5+
28806,0,2000,B,MORTGAGE,24000,34,0-15,11-Aug
27169,0,4200,B,MORTGAGE,32000,21,0-15,11-13.5
10856,0,30000,B,MORTGAGE,129996,23,0-15,11-13.5
13123,0,10000,E,RENT,46000,35,0-15,13.5+
3194,0,10000,A,MORTGAGE,46000,34,0-15,0-8
23704,0,7725,A,RENT,48000,30,0-15,11-Aug
2772,0,12000,C,RENT,64000,27,0-15,11-13.5
21381,0,12000,B,RENT,78500,25,0-15,11-Aug
25766,0,18000,A,MORTGAGE,38244,26,0-15,11-Aug
16337,0,20000,A,RENT,889000,42,0-15,Missing
25833,0,6000,D,MORTGAGE,85000,22,0-15,13.5+
27453,0,8500,C,MORTGAGE,43000,22,0-15,11-13.5
7180,0,2400,A,RENT,40000,25,15-30,0-8
22539,0,10000,D,OWN,51000,24,0-15,13.5+
23793,0,15000,B,RENT,190000,30,0-15,11-13.5
27185,0,3600,B,RENT,60000,28,0-15,11-13.5
22558,0,21600,B,OWN,138000,25,15-30,Missing
17395,0,11300,C,RENT,60000,42,0-15,13.5+
13775,0,6000,D,RENT,34000,23,0-15,13.5+
6719,0,10800,A,MORTGAGE,72000,29,0-15,0-8
28756,0,7200,B,RENT,32496,25,0-15,11-Aug
17297,0,25000,B,RENT,65000,30,0-15,11-Aug
25572,0,10000,C,MORTGAGE,49920,22,0-15,11-13.5
10196,0,10000,B,MORTGAGE,41000,42,15-30,11-Aug
13688,0,8000,A,MORTGAGE,95000,33,0-15,0-8
9658,0,13250,D,OWN,35000,28,0-15,13.5+
13710,0,8500,A,RENT,26000,22,Missing,0-8
20258,0,8000,B,RENT,37681,31,15-30,11-Aug
27830,0,7500,B,OWN,65000,28,0-15,11-Aug
22352,0,9200,A,RENT,43000,21,0-15,11-Aug
19863,0,7600,D,RENT,51000,27,0-15,13.5+
4979,0,7000,B,MORTGAGE,53796,28,15-30,11-Aug
12877,0,6000,A,MORTGAGE,130000,23,15-30,0-8
18878,0,5000,C,MORTGAGE,64000,28,0-15,11-13.5
921,0,8000,C,RENT,50000,28,0-15,13.5+
11059,0,12000,D,RENT,81744,42,0-15,13.5+
29070,0,5000,A,MORTGAGE,150000,30,0-15,Missing
27078,0,10000,D,RENT,48000,23,0-15,Missing
3960,0,6000,A,RENT,54000,29,0-15,0-8
13468,0,4000,D,RENT,42000,26,0-15,13.5+
25870,0,10000,B,RENT,66500,33,0-15,11-Aug
27507,0,20000,C,RENT,96000,23,0-15,11-13.5
26589,0,10000,C,RENT,28000,29,0-15,11-13.5
18847,0,12000,A,MORTGAGE,160000,32,0-15,0-8
4030,0,6600,A,MORTGAGE,95000,26,15-30,0-8
24204,0,8000,B,RENT,50000,22,0-15,11-13.5
10747,0,20000,B,MORTGAGE,78000,24,0-15,11-Aug
25462,0,12000,D,RENT,62496,35,0-15,13.5+
25003,0,3000,C,RENT,47208,21,0-15,13.5+
19854,0,14500,C,MORTGAGE,153000,25,15-30,13.5+
21193,0,10000,B,MORTGAGE,89000,34,15-30,11-Aug
12254,0,5000,B,RENT,84000,37,0-15,11-Aug
23174,0,10000,A,MORTGAGE,98518,24,0-15,11-Aug
11851,0,2500,B,RENT,92500,23,0-15,11-Aug
15759,0,6000,D,RENT,48000,30,0-15,13.5+
11462,0,7000,B,RENT,50000,29,0-15,Missing
27632,0,8000,B,RENT,60000,22,0-15,11-13.5
25633,0,8000,A,MORTGAGE,125000,37,0-15,11-Aug
21716,0,2000,B,MORTGAGE,62400,25,0-15,11-Aug
25145,0,12000,A,RENT,70000,23,0-15,Missing
7056,0,4325,A,MORTGAGE,44300,28,15-30,0-8
25463,0,12000,E,RENT,48000,27,0-15,13.5+
20602,0,16000,C,OWN,50000,31,0-15,13.5+
24352,0,20000,F,RENT,150000,41,0-15,13.5+
23525,0,9250,A,MORTGAGE,66000,27,0-15,11-Aug
24076,0,24000,C,RENT,80000,35,0-15,13.5+
5816,0,11200,B,MORTGAGE,56900,23,0-15,Missing
7897,0,13000,A,MORTGAGE,83200,33,15-30,0-8
10934,0,5000,B,MORTGAGE,110000,26,0-15,11-Aug
12290,0,10000,B,MORTGAGE,140000,27,0-15,Missing
23894,0,7000,A,OWN,149385,23,0-15,11-Aug
24088,0,15000,A,OWN,78000,27,0-15,11-Aug
6031,0,2800,B,OWN,50000,23,0-15,11-Aug
5037,0,6000,C,MORTGAGE,92000,28,0-15,Missing
343,0,4000,D,RENT,35000,25,0-15,13.5+
3993,0,31400,C,MORTGAGE,250000,36,0-15,13.5+
20724,0,6000,A,MORTGAGE,82000,24,15-30,0-8
5983,0,20000,B,MORTGAGE,70000,35,0-15,11-13.5
24766,0,5375,A,MORTGAGE,139913,28,0-15,11-Aug
195,0,5500,A,OWN,59000,34,15-30,0-8
14633,0,4500,A,MORTGAGE,63000,22,0-15,0-8
10211,0,2500,B,RENT,42000,34,0-15,11-Aug
21542,0,21000,B,OWN,50000,24,Missing,11-Aug
20881,0,6500,B,RENT,45600,26,0-15,11-Aug
20414,0,10000,C,RENT,36000,22,0-15,11-13.5
2926,0,12000,A,OWN,42000,42,0-15,0-8
1418,0,13200,B,RENT,31500,22,0-15,11-13.5
7968,0,7800,D,RENT,43955.48,23,0-15,13.5+
822,0,12000,B,RENT,95000,23,0-15,11-13.5
7630,0,1000,A,RENT,30000,23,Missing,0-8
17393,0,2200,D,RENT,27996,22,0-15,13.5+
17530,0,6000,D,RENT,26880,29,0-15,13.5+
26588,0,7200,A,RENT,85000,27,0-15,0-8
21651,0,7800,A,MORTGAGE,36000,33,0-15,0-8
28734,0,18500,B,MORTGAGE,31000,23,0-15,Missing
16617,0,25000,D,RENT,87000,24,15-30,13.5+
5336,0,19000,B,MORTGAGE,114000,38,15-30,11-Aug
17725,0,11200,B,RENT,35000,31,0-15,11-13.5
18733,0,4500,B,RENT,24000,22,0-15,11-13.5
13698,0,8000,C,MORTGAGE,96000,33,0-15,13.5+
26506,0,1600,A,RENT,23000,24,0-15,0-8
1677,0,16000,B,RENT,47000,29,0-15,11-13.5
